List of entire photometry of J1407

Photographic plate archives:
DASCH (DR5 and missing from DR5), Bamberg Observatory, Sonneberg Observatory
Data from CCD observatories:
AAVSO, KELT, PROMPT, SuperWASP

MJD	Decimal Year	Magnitude	Mag Error	Filter	Source/Series	Plate Name
54567.8	2008.2783	12.3081	0.0141	Johnson V	SuperWASP	 -- 
54567.8	2008.2783	12.3174	0.0143	Johnson V	SuperWASP	 -- 
54567.8	2008.2783	12.4157	0.0128	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.4286	0.0129	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.2803	0.0135	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.2995	0.0138	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.4257	0.0128	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.4398	0.0129	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.2959	0.0135	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.3052	0.0135	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.4179	0.0124	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.4296	0.0125	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.2946	0.013	Johnson V	SuperWASP	 -- 
54567.9	2008.2783	12.311	0.0131	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4029	0.011	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4291	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.302	0.0118	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.3225	0.012	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4129	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4174	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.3191	0.012	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.318	0.012	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4233	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4319	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.3083	0.0118	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.2963	0.0117	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4219	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4352	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.2955	0.0117	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.2896	0.0116	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4229	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.4207	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.3104	0.0118	Johnson V	SuperWASP	 -- 
54567.9	2008.2784	12.3218	0.0119	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4383	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4215	0.011	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.2949	0.0117	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.2914	0.0117	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4347	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4131	0.0109	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.3143	0.0119	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.3231	0.012	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4283	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4376	0.0112	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.2836	0.0117	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.3098	0.0119	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4284	0.0113	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4373	0.0114	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.288	0.0118	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.438	0.0114	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4268	0.0113	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.311	0.012	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.2887	0.0118	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.411	0.0111	Johnson V	SuperWASP	 -- 
54567.9	2008.2785	12.4153	0.0111	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4265	0.0112	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.2734	0.0115	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.3075	0.0118	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4428	0.0114	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4451	0.0114	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.3154	0.0121	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.307	0.012	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4364	0.0114	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4339	0.0113	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.3061	0.0121	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.2985	0.0121	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4422	0.0116	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.4026	0.0113	Johnson V	SuperWASP	 -- 
54568.0	2008.2786	12.2844	0.012	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4332	0.0117	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4306	0.0116	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.435	0.0117	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4133	0.0115	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4295	0.0117	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4366	0.0118	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4429	0.0119	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4244	0.0118	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4374	0.0119	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4185	0.0117	Johnson V	SuperWASP	 -- 
54568.0	2008.2787	12.4164	0.0119	Johnson V	SuperWASP	 -- 
54568.0	2008.2788	12.4293	0.0121	Johnson V	SuperWASP	 -- 
54568.0	2008.2788	12.4238	0.012	Johnson V	SuperWASP	 -- 
54568.0	2008.2788	12.4691	0.0126	Johnson V	SuperWASP	 -- 
54568.0	2008.2788	12.4243	0.0121	Johnson V	SuperWASP	 -- 
54568.1	2008.2788	12.4228	0.0123	Johnson V	SuperWASP	 -- 
54568.1	2008.2788	12.4311	0.0125	Johnson V	SuperWASP	 -- 
54568.1	2008.2788	12.2803	0.0128	Johnson V	SuperWASP	 -- 
54568.1	2008.2788	12.2839	0.0129	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.344	0.02	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3672	0.0203	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.4062	0.0204	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3567	0.0196	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3839	0.0194	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.352	0.0189	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3437	0.0187	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3942	0.0194	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3742	0.0187	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3458	0.0183	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3965	0.0184	Johnson V	SuperWASP	 -- 
54568.8	2008.2808	12.3987	0.0183	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4283	0.0191	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3908	0.0184	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3731	0.0179	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4308	0.0189	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3874	0.0179	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3732	0.0177	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4018	0.0179	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3909	0.0177	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3793	0.0174	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3992	0.0177	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4111	0.0175	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3692	0.0169	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.3993	0.0172	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4182	0.0175	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.2726	0.0182	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.2506	0.0177	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4267	0.0173	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.4035	0.0169	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.2397	0.0172	Johnson V	SuperWASP	 -- 
54568.8	2008.2809	12.29	0.018	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.4029	0.0166	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.4317	0.017	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2801	0.0171	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2573	0.0168	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.4238	0.0165	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.4341	0.0166	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2795	0.0173	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.4041	0.0161	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.3931	0.016	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2943	0.0173	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2662	0.0169	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.3809	0.0157	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.4085	0.0162	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2924	0.0169	Johnson V	SuperWASP	 -- 
54568.8	2008.281	12.2883	0.0169	Johnson V	SuperWASP	 -- 
54568.9	2008.2811	12.3853	0.0151	Johnson V	SuperWASP	 -- 
54568.9	2008.2811	12.3717	0.0149	Johnson V	SuperWASP	 -- 
54568.9	2008.2811	12.3016	0.0165	Johnson V	SuperWASP	 -- 
54568.9	2008.2811	12.2867	0.0163	Johnson V	SuperWASP	 -- 
54568.9	2008.2811	12.3915	0.0153	Johnson V	SuperWASP	 -- 
54568.9	2008.2811	12.3951	0.0153	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.5333	0.0253	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.4796	0.0238	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.4965	0.0233	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.4408	0.0222	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.4988	0.0231	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.4681	0.0224	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.4439	0.0219	Johnson V	SuperWASP	 -- 
54569.8	2008.2835	12.5199	0.0232	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4744	0.0217	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4929	0.0221	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4798	0.0223	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4267	0.0209	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.5266	0.0225	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.5457	0.0229	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.5061	0.0216	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.511	0.0216	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4577	0.0204	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.5084	0.0213	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4886	0.0208	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4761	0.0206	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.528	0.0211	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4916	0.0204	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.505	0.0205	Johnson V	SuperWASP	 -- 
54569.8	2008.2836	12.4737	0.0199	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.5537	0.0219	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.5015	0.0207	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3211	0.0216	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.339	0.0217	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.4924	0.02	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.5127	0.0202	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3393	0.0223	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.5	0.0212	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.497	0.0212	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.286	0.0221	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3216	0.0221	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.5004	0.0213	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.4854	0.0214	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.4002	0.0236	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3711	0.0224	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.455	0.0188	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.4758	0.019	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3973	0.0211	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3849	0.0208	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.4759	0.0184	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.5194	0.0191	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3655	0.0198	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3134	0.0189	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.523	0.0188	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.4831	0.0182	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3404	0.0189	Johnson V	SuperWASP	 -- 
54569.8	2008.2837	12.3374	0.0189	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.533	0.0198	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.4935	0.0194	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.3775	0.0205	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.3183	0.0195	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.4966	0.0188	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.4717	0.0186	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.3747	0.0206	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.363	0.0201	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.4769	0.0196	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.4708	0.0202	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.1652	0.023	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.411	0.0336	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	12.4894	0.041	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	11.7971	0.1629	Johnson V	SuperWASP	 -- 
54569.9	2008.2838	11.1751	0.1248	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.4566	0.0202	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.3446	0.0251	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.5227	0.0212	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.5183	0.0201	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.361	0.0194	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.3698	0.0188	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.4919	0.0166	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.536	0.0172	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.4075	0.0184	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.3594	0.0176	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.5245	0.0168	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.5097	0.0166	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.3333	0.0171	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.351	0.018	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.5416	0.0178	Johnson V	SuperWASP	 -- 
54569.9	2008.2839	12.4263	0.0198	Johnson V	SuperWASP	 -- 
54569.9	2008.284	12.3903	0.0152	Johnson V	SuperWASP	 -- 
54569.9	2008.284	12.4171	0.0155	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.522	0.0142	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.506	0.0139	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.3858	0.0148	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.4132	0.0151	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.4992	0.0134	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.5291	0.0137	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.367	0.014	Johnson V	SuperWASP	 -- 
54570.0	2008.284	12.3852	0.0142	Johnson V	SuperWASP	 -- 
54570.1	2008.2845	12.8893	0.1049	Johnson V	SuperWASP	 -- 
54570.1	2008.2845	13.4167	0.1511	Johnson V	SuperWASP	 -- 
54570.1	2008.2845	13.3065	0.1374	Johnson V	SuperWASP	 -- 
54570.1	2008.2845	11.7605	0.0555	Johnson V	SuperWASP	 -- 
54570.8	2008.2862	12.404	0.0232	Johnson V	SuperWASP	 -- 
54570.8	2008.2862	12.4402	0.024	Johnson V	SuperWASP	 -- 
54570.8	2008.2862	12.4103	0.0233	Johnson V	SuperWASP	 -- 
54570.8	2008.2862	12.3983	0.0229	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.3951	0.0226	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4122	0.0228	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.3839	0.022	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4315	0.0229	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.3736	0.0213	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4172	0.0221	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4716	0.0232	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4377	0.0224	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4426	0.0221	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.445	0.0221	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4847	0.0227	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4302	0.0216	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4396	0.0211	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4339	0.021	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4483	0.0214	Johnson V	SuperWASP	 -- 
54570.8	2008.2863	12.4656	0.0217	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4063	0.0202	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4142	0.0203	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4512	0.0208	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4356	0.0205	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4264	0.0198	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4371	0.02	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2859	0.0211	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2941	0.0212	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4239	0.0199	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4282	0.0199	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2617	0.0203	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2925	0.0209	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4106	0.0192	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.443	0.0197	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2881	0.0205	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2975	0.0207	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4575	0.0198	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4637	0.0199	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2682	0.0196	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2588	0.0195	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4299	0.0188	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.437	0.019	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.3039	0.0203	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.2865	0.02	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4458	0.0191	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.4536	0.0192	Johnson V	SuperWASP	 -- 
54570.8	2008.2864	12.3017	0.02	Johnson V	SuperWASP	 -- 
54570.8	2008.2865	12.2963	0.0199	Johnson V	SuperWASP	 -- 
54570.8	2008.2865	12.4093	0.0181	Johnson V	SuperWASP	 -- 
54570.8	2008.2865	12.4209	0.0183	Johnson V	SuperWASP	 -- 
54570.8	2008.2865	12.2911	0.0196	Johnson V	SuperWASP	 -- 
54570.8	2008.2865	12.3271	0.0202	Johnson V	SuperWASP	 -- 
54570.8	2008.2865	12.4184	0.0183	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4274	0.0184	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.2745	0.0189	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.2726	0.0189	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.3986	0.0177	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4325	0.0182	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.3167	0.0195	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.2846	0.0189	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4215	0.018	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4469	0.0183	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.2639	0.0183	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.2867	0.0187	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4135	0.0176	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4541	0.018	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.3101	0.0188	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.3108	0.0188	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4601	0.018	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.4293	0.0175	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.2641	0.0178	Johnson V	SuperWASP	 -- 
54570.9	2008.2865	12.3116	0.0185	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4501	0.0175	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4144	0.017	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.291	0.0181	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3079	0.0184	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4187	0.0169	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4561	0.0176	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3031	0.0181	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.2817	0.0178	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4571	0.0171	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4195	0.0167	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3114	0.018	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3034	0.0179	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4357	0.0168	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4464	0.0169	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.291	0.0173	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3215	0.0178	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4319	0.0167	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4544	0.0168	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3107	0.0175	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3067	0.0176	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4291	0.0165	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.4703	0.0171	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.2985	0.0174	Johnson V	SuperWASP	 -- 
54570.9	2008.2866	12.3156	0.0176	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4596	0.0168	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4389	0.0164	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.2936	0.0172	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3274	0.0177	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4358	0.0162	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4639	0.0167	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.2868	0.0171	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3188	0.0175	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.448	0.0166	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4275	0.0163	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.2657	0.0166	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3088	0.0171	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4619	0.0166	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4475	0.0164	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.2886	0.0169	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.2843	0.0168	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4368	0.016	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4682	0.0165	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3397	0.0174	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3142	0.017	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4418	0.0162	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.4495	0.0163	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3031	0.0167	Johnson V	SuperWASP	 -- 
54570.9	2008.2867	12.3308	0.0171	Johnson V	SuperWASP	 -- 
54571.0	2008.2868	12.4471	0.0161	Johnson V	SuperWASP	 -- 
